Date,Title,Price (USD),Neighbourhood,City,Building Area (sqm),Land Area (sqm),Bedrooms,Bathrooms
2025-09-06 00:41:21,Gweru Nehosho 4-bedroom house for sale,36000,Nehosho, Gweru,150,,4,1
2025-09-06 00:41:21,3 Bedroomed House for Sale in Westgate,210000,Westgate, Harare West,450,,3,3
2025-09-06 00:41:21,10000 square meters available in Glenlorne,300000,Glen Lorne, Harare North,,,,
2025-09-06 00:41:21,"4-Bedroom Home with Extras – Great Potential, Secure Title.",250000,Mount Pleasant Heights, Harare North,300,,4,1
2025-09-06 00:41:21,"Outstanding property, warehouses and offices",2200000,Donnington, Bulawayo CBD,6524,,,
2025-09-06 00:41:21,A House In a Prime Location In Chinhoyi,115000,Chinhoyi,,250,,3,2
2025-09-06 00:41:21,"Prime 2550 m² Residential Land in Sunway City, Harare with Title Deeds",68000,Sunway City, Harare East,,,,
2025-09-06 00:41:21,Exciting Property For Holiday Home Or Resort,145000,Darwendale,,,,,
2025-09-06 00:41:21,*REDUCED* Double-Storey Home in a Prime Location within Borrowdale Brooke Golf Estate,1300000,Borrowdale Brooke, Harare North,500,,4,3
2025-09-06 00:41:21,Haydon park Close to the New Parliament,150000,Haydon Park, Harare West,900,,4,5
2025-09-06 00:41:21,Elegant 4-Bedroom Home with a Solar back up power system in Prestigious Kennedy Dr (On Show),390000,Greendale, Harare East,200,,4,2
2025-09-06 00:41:21,Small Warehouse In New Ardbennie,95000,Southerton, Harare South,100,,,
2025-09-06 00:41:21,Commercial Serviced Stands For Sale In Sunway City,,Sunway City, Harare East,,,,
2025-09-06 00:41:21,Scenic Escape On Gletwyn Dam,990000,Glen Lorne, Harare North,1000,,7,4
2025-09-06 00:41:21,Townhouse for Sale along Hebert Chitepo,550000,Avenues, Harare CBD,220,,4,2
2025-09-06 00:41:21,Piece Of Paradise Overlooking The Great Zambezi,120000,Chirundu,,250,,4,2
2025-09-06 00:41:21,morden contemporry,260000,Emerald Hill, Harare West,150,,3,
2025-09-06 00:41:24,Developer's dream,2800000,The Grange, Harare North,300,,4,2
2025-09-06 00:41:24,"Prime Investment Opportunity in Bradfield, Bulawayo",180000,Bradfield, Bulawayo South,331,,4,2
2025-09-06 00:41:24,"Industrial Property for Sale: Factory, Warehouse, Offices and more",850000,Chitungwiza,,3000,,,
2025-09-06 00:41:24,Norton Knowe Stand,32000,Knowe, Norton,,,,
2025-09-06 00:41:24,Embrace the Charm of New Marlborough,100000,Biriwiri Avenue, New Marlborough,250,,3,2
2025-09-06 00:41:24,"Elegant Home for Sale in Milton Park, Harare",525000,Milton Park, Harare West,495,,4,4
2025-09-06 00:41:24,Live in Grandeur in the Folyjon Estate Reduced for a Quick Sale,640000,Folyjon Cres, Glen Lorne,460,,6,4
2025-09-06 00:41:24,"Spacious 4-Bedroom House for Sale in Walled Seke, Mashonaland East",32000,Chitungwiza,,,,4,
2025-09-06 00:41:24,House for sale in Mount Pleasant Heights,320000,Mt Pleasant Heights, Harare West,600,,5,3
2025-09-06 00:41:24,Available stands for sale  in Arlington East Choice of 3stands,93600,Arlington, Harare South,,,,
2025-09-06 00:41:24,Brookview - $350k,350000,Brookview, Harare North,620,,7,3
2025-09-06 00:41:24,Keen Seller..... Reduced Price,400000,Glen Lorne, Harare North,800,,3,2
2025-09-06 00:41:24,Now Selling,160000,Vainona, Harare North,117,,2,2
2025-09-06 00:41:24,Stand For Sale With Clean Title Deeds,50000,Sunway City, Harare East,,,,
2025-09-06 00:41:24,Stand For Sale In Scenic Charlotte Brooke,18000,Charlotte Brooke, Harare North,,,,
2025-09-06 00:41:24,Glen Lorne stands for sale,40000,Glen Lorne, Harare North,,,,
2025-09-06 00:41:24,Charming Family Home in Great Location,650000,Greystone Park, Harare North,400,,6,5
2025-09-06 00:41:24,Industrial Property With potential for expansion!!!!,230000,Chitungwiza,,,,,
2025-09-06 00:41:24,"Flamboyant 2 Bed Apartments with stylish finishings Up For Grabs, VAT INCLUSIVE",160000,Vainona, Harare North,400,,2,
2025-09-06 00:41:24,Neat as a pin,300000,Matsheumhlope, Bulawayo East,600,,7,3
2025-09-06 00:41:24,Historic Hotel Centrally Located,1199000,Bulawayo City Centre, Bulawayo CBD,,,,
2025-09-06 00:41:24,Beautiful Views To Build Your Dream Home,997000,Glen Lorne, Harare North,,,,
2025-09-06 00:41:27,"Industrial/Commercial Stand for Sale – Sandton, Harare West",210000,Sandton Park, Harare West,,,,
2025-09-06 00:41:27,Prime Location - Grand Home With Two Cottages,560000,Chisipite, Harare North,800,,5,3
2025-09-06 00:41:27,Priced to go!!!,425000,Arlington, Harare South,,,6,5
2025-09-06 00:41:27,Plumtree Stand for Sale – 1 Hectare,120000,Plumtree,,,,,
2025-09-06 00:41:27,Newly Built Cluster In Exclusive Gated Community,185000,Arlington, Harare South,100,,3,2
2025-09-06 00:41:27,Modern Secure Townhouses In Marlborough,220000,Marlborough, Harare West,155,,3,3
2025-09-06 00:41:27,Commercial Property for Sale in Greendale,330000,Greendale, Harare East,721,,,
2025-09-06 00:41:27,Modern 3 Bed Apartments For Sale,220000,Greendale, Harare East,120,,3,2
2025-09-06 00:41:27,Stand for sale in Crowhill,15000,Crowhill Views, Harare North,,,,
2025-09-06 00:41:27,House for sale I Glendale,27000,Glendale,,800,,3,2
2025-09-06 00:41:27,Reduced To Go,150000,Avondale West, Harare West,100,,3,3
2025-09-06 00:41:27,Pomona City Stands for Sale,175000,Pomona, Harare North,,,,
2025-09-06 00:41:27,Beatrice Farm for sale,320000,Beatrice,,,,,
2025-09-06 00:41:27,Charming 3-Bedroom Home in Murewa Town Centre!,20000,Murehwa,,200,,3,
2025-09-06 00:41:27,Stunning 4-Bedroom Townhouse Complex with Borehole in Marlborough,200000,Marlborough, Harare West,197,,4,2
2025-09-06 00:41:27,Unit K retail store for sale,70000,Chitungwiza,,150,,,
2025-09-06 00:41:27,Rydale Ridge Property for Sale,70000,Rydale Ridge, Harare High Density,,,5,4
2025-09-06 00:41:27,Strategic Gweru CBD Property – Corner Location,2700000,Gweru CBD, Gweru,4000,,,
2025-09-06 00:41:27,"Stand For Sale In Silverbrook Estate, Ruwa",51000,Ruwa,,,,,
2025-09-06 00:41:27,Solid Spacious House,290000,Greencroft, Harare West,,,4,2
2025-09-06 00:41:27,A house for sale,150000,Rockview, Harare East,250,,4,2
2025-09-06 00:41:27,Colne Valley 8 Bedrooms 5 Bathrooms with Borehole! (On Show),660000,Colne Valley, Harare North,,,8,5
2025-09-06 00:41:30,Land For Sale | Glaudina,2500000,Glaudina, Harare West,,,,
2025-09-06 00:41:30,Best Value For Money,235000,Eastlea, Harare East,209,,3,
2025-09-06 00:41:30,Fixer Upper Ideal For Commercial Use,360000,Milton Park, Harare West,200,,,
2025-09-06 00:41:30,Work in progress,105000,Sandton Park, Harare West,700,,5,4
2025-09-06 00:41:30,Commercial Building in Kaguvi Street,400000,Harare City Centre, Harare CBD,452,,,
2025-09-06 00:41:30,Risen Opportunity in the Willowvale Industrial zone,2400000,Willowvale, Harare South,,,,
2025-09-06 00:41:30,"Charming 3-Bedroom Townhouse with Borehole in Waterfalls, Harare",100000,Waterfalls, Harare South,150,,3,2
2025-09-06 00:41:30,Value for money,1200000,Selous,,,,,
2025-09-06 00:41:30,Residential stand for sale,14250,Weirmouth, Mutare,,,,
2025-09-06 00:41:30,Goromonzi Commercial Property For Sale,130000,Goromonzi,,800,,,
2025-09-06 00:41:30,Expansive 2213m² Residential Land in Mount Pleasant Heights!,125000,Mount Pleasant Heights, Harare North,,,,
2025-09-06 00:41:30,14.1 Hectares of Prime Land For Sale in Marlborough,1600000,Marlborough, Harare West,,,,
2025-09-06 00:41:30,Mt pleasent heights house for sale,450000,Mt Pleasant Heights, Harare West,491,,7,6
2025-09-06 00:41:30,Plumtree Stands For Sale,8000,Plumtree,,,,,
2025-09-06 00:41:30,Superb Opportunity,95000,Braeside, Harare South,,,1,1
2025-09-06 00:41:30,Norton Nharira house for sale,125000,Nharira, Norton,450,,6,3
2025-09-06 00:41:30,Commercial land for sale,530000,Prospect, Harare South,,,,
2025-09-06 00:41:30,Excellent Location and Rental Return Msasa,1600000,Whites Way, Msasa,3859,,,
2025-09-06 00:41:30,**Prime 1800m² Stand in Sandton Park with Essential Amenities**,65000,Sandton Park, Harare West,,,,
2025-09-06 00:41:30,"Charming 3-Bed Flat Cluster with Borehole in Greendale, Harare",215000,Greendale, Harare East,120,,3,2
2025-09-06 00:41:30,Family home in Glen Lorne with views and trees!,550000,Glen Lorne, Harare North,400,,4,3
2025-09-06 00:41:30,Prime commercial/Industrial stand for Sale!!,1200000,Ardbennie, Harare South,,,,
2025-09-06 00:41:33,"Immaculate Home In Broadlands, Mount Pleasant",370000,Mount Pleasant, Harare North,400,,4,2
2025-09-06 00:41:33,Magnificent Family Home In Gunhill,695000,Gunhill, Harare North,,,9,5
2025-09-06 00:41:33,6150 Sqm Land in Trenance,45000,Trenance, Bulawayo North,,,,
2025-09-06 00:41:33,Hidden Gem With Scenic Views!!!!!!,597000,Borrowdale Brooke, Harare North,,,,
2025-09-06 00:41:33,5-Bedroom House For Sale In Carrick Creagh Estate!,650000,Carrick Creagh, Harare North,,,5,3
2025-09-06 00:41:33,Massive piece of land for Sale in Grange!,2700000,The Grange, Harare North,,,,
2025-09-06 00:41:33,Elegant Living in Colne Valley – “Dragons on 52”,350000,Colne Valley, Harare North,506,,3,2
2025-09-06 00:41:33,Commercial Building In The Cbd,6500000,Cnr Speke & 1St Street, Harare City Centre,,,,
2025-09-06 00:41:33,"Charming Mountain Retreat for Sale – Nyanga, Zimbabwe",280000,Nyanga,,250,,3,2
2025-09-06 00:41:33,"Thriving 2.23 Hectare Farm with Borehole in Norton, Zimbabwe",160000,Norton,,,,,
2025-09-06 00:41:33,Dont Miss Out On This Fantastic Opportunity,240000,Adylinn, Harare West,300,,4,3
2025-09-06 00:41:33,Reduced To Go,400000,Greendale North, Harare North,350,,5,3
2025-09-06 00:41:33,"2145 m² Stand in Knowe with title deeds, Norton !",30000,Knowe, Norton,,,,
2025-09-06 00:41:33,Off-Plan Luxury! 4-Bed Cluster Homes in Hatfield – Pay 50% Deposit,140000,Hatfield, Harare South,139,,4,1
2025-09-06 00:41:33,Your New Address!,175000,Ilanda, Bulawayo East,,,3,2
2025-09-06 00:41:33,Your Next Business Address: Unrivaled Commercial Property on Churchill Avenue!,900000,Gunhill, Harare North,260,,,
2025-09-06 00:41:33,"Incomplete Spacious 6-Bedroom Home with Borehole in Arlington, Harare",220000,Arlington, Harare South,,,6,
2025-09-06 00:41:33,"Nyanga Lodge: Spacious, Furnished & Borehole Equipped Oasis",710000,Nyanga,,8000,,,4
2025-09-06 00:41:33,"Exclusive Opportunity: Operational Beachfront Lodge for Sale – Jardim das Velas, Beira, Mozambique",,Mozambique,,900,,,17
2025-09-06 00:41:33,Great Investment Opportunity,85000,Goodhope, Harare West,,,,
2025-09-06 00:41:33,Cromlet - Jeans Walk -VIEWS,550000,Cromlet, Arcturus,,,,
2025-09-06 00:41:33,Sawara Hill Crowhill Stands For Sale,18750,Crowhill Views, Harare North,,,,
2025-09-06 00:41:34,"Boulders Estate,Ruwa – Residential Grandeur",62510,Ruwa,,,,,
2025-09-06 00:41:34,Investment Opportunity,110000,Hillside, Bulawayo South,90,,3,2
2025-09-06 00:41:34,Westgate Haydon park 90% complete 4beds all beds ensuites house 4sale,125000,Haydon Park, Harare West,500,,4,5
2025-09-06 00:41:34,**Elegant 4-Bedroom Home with Pool and Borehole in Selbourne Park**,150000,Selbourne Park, Bulawayo East,600,,4,
2025-09-06 00:41:34,Development Opportunity-Land For Sale,350000,Marlborough, Harare West,,,,
2025-09-06 00:41:34,Ruwa Springvale Stand for Sale,45000,Springvale, Ruwa,,,,
2025-09-06 00:41:34,Luxury Townhouse for Sale,350000,Avondale, Harare North,270,,3,
2025-09-06 00:41:34,Glenlorne: Charming Thatched House for Sale,460000,Glen Lorne, Harare North,300,,3,3
2025-09-06 00:41:34,Prime Victoria Falls Apartment For Sale,185000,Victoria Falls,,146,,2,2
2025-09-06 00:41:34,Kwekwe Msasa Commercial Property For Sale,550000,Msasa Park, Kwekwe,800,,,
2025-09-06 00:41:34,A stand for sale,20000,Damofalls,,,,,
2025-09-06 00:41:34,Prestigious Borrowdale Home And Lifestyle,1190000,Borrowdale, Harare North,2000,,6,4
2025-09-06 00:41:34,Newlands Knockout Townhouses - Limited Units Remaining!,380000,Newlands, Harare North,255,,3,2
2025-09-06 00:41:34,"513sqm phase 2 in Arlington East,fully developed with roads,sewer and water",50000,Arlington, Harare South,,,,
2025-09-06 00:41:34,"Comfort, Luxury & Elegance in Highlands",385000,Highlands, Harare North,212,,5,3
2025-09-06 00:41:34,One of Harare’s Most Prestigious Complexes,549000,Chisipite, Harare North,339,,4,
2025-09-06 00:41:34,Spitzkop,1400000,Spitzkop, Harare West,20000,,,9
2025-09-06 00:41:34,Keen Seller,220000,Eastlea, Harare East,1000,,2,2
2025-09-06 00:41:34,Farm with Irrigation & Greenhouse in Marondera,130000,Marondera,,,,,
2025-09-06 00:41:34,Prime Retail Shopping Centre In Mabelreign,1300000,Mabelreign, Harare West,1373,,,
2025-09-06 00:41:34,Hatfield Investment Property on 5 Acres,650000,Hatfield, Harare South,,,12,12
2025-09-06 00:41:34,"3-Bedroom Apartment for Sale in Bluffhill, Harare West",160000,Bluff Hill, Harare West,400,,3,3
2025-09-06 00:41:37,"Borrowdale, Philadelphia stunning 3-Bedroom Home for Sale",390000,Philadelphia, Harare North,400,,3,2
2025-09-06 00:41:37,Aspire Heights Baobab Two Bed Apartments For Sale-1st to 3rd Floor,67000,Aspindale Park, Harare West,48,,2,1
2025-09-06 00:41:37,Prime Industrial Opportunity.,399000,Lion Drive, Chiredzi,3100,,,
2025-09-06 00:41:37,300square metre  stands Hatcliffe,21000,Hatcliffe, Harare High Density,,,,
2025-09-06 00:41:37,Chinhoi Alaska Farm,900000,Chinhoyi,,,,,
2025-09-06 00:41:37,Coronation Flats For Sale.,220000,Greendale, Harare East,,,3,2
2025-09-06 00:41:37,Stands for Sale,110000,Nyeredzi Ridge, Harare North,,,,
2025-09-06 00:41:37,Neat Townhouse In The Heart Of CBD,220000,Bulawayo City Centre, Bulawayo CBD,,,,
2025-09-06 00:41:37,A Rare Golden Opportunity!!,1400000,Chisipite, Harare North,500,,4,2
2025-09-06 00:41:37,Finish to your own taste,125000,Prospect, Harare South,,,4,3
2025-09-06 00:41:37,Brookeridge Estate Land For Sale,590000,Philadelphia, Harare North,,,,
2025-09-06 00:41:37,3-Bed House For Sale In Arlington,175000,Arlington, Harare South,,,3,2
2025-09-06 00:41:37,Captivating 3-Bedroom Townhouse for Sale in Emerald Hill,260000,Emerald Hill, Harare West,170,,3,2
2025-09-06 00:41:37,Starter Home in Damofalls Phase 1,65000,Damofalls,,180,,3,3
2025-09-06 00:41:37,Beautiful 7-Bedroom Holiday Home Resort,500000,Victoria Falls,,500,,,
2025-09-06 00:41:37,Stands for sale,220000,Pomona, Harare North,,,,
2025-09-06 00:41:37,Multi Dwelling Estate with Agricultural Infrastructure on 20 Hectares,1300000,Ruwa,,3000,,5,5
2025-09-06 00:41:37,Incomple 4 beds on 2000sqm,130000,Arlington, Harare South,,,,
2025-09-06 00:41:37,Luxury family home,210000,Arlington, Harare South,200,,4,2
2025-09-06 00:41:37,Glen Lorne Folly Jon,550000,Glen Lorne, Harare North,2000,,4,4
2025-09-06 00:41:37,"Elegant & Spacious: Dream Home in Borrowdale, Also suitable for Offices!",900000,Borrowdale, Harare North,1300,,5,5
2025-09-06 00:41:37,"Residential Stands for sale in Bulawayo, Eloana Brooke",180000,Eloana, Bulawayo South,,,,
2025-09-06 00:41:40,"Secure, Sustainable & Serene Living",285000,Greendale North, Harare North,197,,3,2
2025-09-06 00:41:40,Prime Commercial Land in Arlington: 5012 m² with Seke Road Frontage!,451000,Arlington, Harare South,,,,
2025-09-06 00:41:40,Grand Family Residence with Cottage on 4047sqm,420000,Mount Pleasant, Harare North,4047,,5,1
2025-09-06 00:41:40,Neat Double Storey House on Borrowdale Brooke Drive near Blue Roof,395000,Helensvale, Harare North,400,,4,3
2025-09-06 00:41:40,Living Amongst The Msasas With Beautiful Views,380000,Glen Lorne, Harare North,,,,
2025-09-06 00:41:40,Commerical Property For Sale in Kelvin North,190000,Kelvin, Bulawayo CBD,,,,
2025-09-06 00:41:40,Spacious 7Th Fl Penthouse Apartment - Northfields,600000,Avenues, Harare CBD,1,,4,2
2025-09-06 00:41:40,4-Bedroom Home in Houghton Park For Sale,105000,Houghton Park, Harare South,,,4,2
2025-09-06 00:41:40,Prime 16 sqm Retail Space for Sale on Second Floor,42000,Harare City Centre, Harare CBD,16,,,
2025-09-06 00:41:40,CBD - Office Complex - Fully-Tenanted Turnkey Commercial Investment,350000,Bulawayo City Centre, Bulawayo CBD,494,,,
2025-09-06 00:41:40,Borrowdale Brooke - $300 000,300000,Borrowdale Brooke, Harare North,,,,
2025-09-06 00:41:40,Prime 10ha Agro-Residential Plot For Sale In Ruwa,350000,Ruwa,,,,,
2025-09-06 00:41:40,Borrowdale Land For Sale,4200000,Borrowdale, Harare North,,,,
2025-09-06 00:41:40,Borrowdale Hogerty Hill Merrydown Estate,150000,Hogerty Hill, Harare North,700,,6,2
2025-09-06 00:41:40,Manresa $60 000,60000,Manresa, Harare East,,,,
2025-09-06 00:41:40,Escape To The Country,171150,Arcturus,,,,,
2025-09-06 00:41:40,Stylish & Secure 3-Bedroom Home – Greendale Athlone,220000,Greendale, Harare East,350,,3,2
2025-09-06 00:41:40,Prime Commercial Land  For Sale In Avenues,490000,Avenues, Harare CBD,,,,
2025-09-06 00:41:40,Groombridge town house for sale,230000,Groom Bridge, Harare North,300,,3,2
2025-09-06 00:41:40,1900s HOME IN POPULAR AVONDALE,1300000,Avondale, Harare North,276,,2,2
2025-09-06 00:41:40,Cranborne House for sale.,120000,Cranborne, Harare South,,,3,
2025-09-06 00:41:40,Immaculate Home In The Upmarket Suburb Of Gunhill,665000,Gunhill, Harare North,1,,4,4
2025-09-06 00:41:42,A Developers Dream. Land With Huge Potential,1000000,Pomona, Harare North,,,3,2
2025-09-06 00:41:42,"Modern, Secure And Great Investment",235000,Greendale, Harare East,168,,3,2
2025-09-06 00:41:42,Neat Family home,90000,Mainway Meadows, Harare South,220,,3,2
2025-09-06 00:41:42,"Reduced Price To Go – Fuel Depot for Sale in Belmont, Bulawayo",850000,Belmont, Bulawayo CBD,1000,,,
2025-09-06 00:41:42,Partialy Built House for Sale,90000,Rockview, Harare East,400,,4,3
2025-09-06 00:41:42,Prime Development Opportunity – Original Farmhouse On 3 Acres,1500000,Avondale, Harare North,400,,6,3
2025-09-06 00:41:42,Looking for a depot for long distance haulage or offices,490000,Beitbridge,,,,,
2025-09-06 00:41:42,Prime located Family House in Khumalo (Quiet Area) High Demand,150000,Kumalo, Bulawayo East,160,,4,2
2025-09-06 00:41:42,House For Sale In Arcadia,90000,Arcadia, Harare South,250,,4,2
2025-09-06 00:41:42,Work-Ready Industrial Site- Perfect for Expansion or Investment.,400000,Steeldale, Bulawayo CBD,1245,,,
2025-09-06 00:41:42,"Newly built Arlington Cluster property,3 beds main ensuite,borehole, swimming pool",200000,Arlington, Harare South,185,,3,2
2025-09-06 00:41:42,Upper Rangemore Opportunity.,6000,Upper Rangemore, Bulawayo High-Density,,,,
2025-09-06 00:41:42,Prime Flat Vacant Stands for Sale – Ready to Build!,158000,Philadelphia, Harare North,,,,
2025-09-06 00:41:42,**Prime 300 m² Stand for Sale in Nyabira - Your Dream Home Awaits!**,17000,Nyabira,,,,,
2025-09-06 00:41:42,Spacious 7Th Floor Apartment - Northfields,600000,Avenues, Harare CBD,1,,3,2
2025-09-06 00:41:42,Beautifully Fitted 4 Bedroomed Family Home,580000,Mount Pleasant, Harare North,,,4,3
2025-09-06 00:41:42,Stand for sale in Carrick Creagh,135000,Carrick Creagh, Harare North,,,,
2025-09-06 00:41:42,"**Prime 1500 m² Land in Sandton Park, Harare West – Your Dream Awaits!**",36000,Sandton Park, Harare West,,,,
2025-09-06 00:41:42,Extremely Beautiful,145000,Mabvazuva, Ruwa,200,,4,3
